297 # sprites
30 4658.81 321.00 0.05 0.00 0.00 1 20.00
30 4648.81 334.00 0.05 0.00 0.00 1 20.00
30 4669.81 336.00 0.05 0.00 0.00 1 20.00
30 4677.81 317.00 0.05 0.00 0.00 1 20.00
30 4658.81 301.00 0.05 0.00 0.00 1 20.00
30 4637.81 293.00 0.05 0.00 0.00 1 20.00
30 4639.81 349.00 0.05 0.00 0.00 1 20.00
30 4653.81 348.00 0.05 0.00 0.00 1 20.00
30 5025.81 136.00 0.05 0.00 0.00 1 20.00
30 5049.81 155.00 0.05 0.00 0.00 1 20.00
30 5066.81 177.00 0.05 0.00 0.00 1 20.00
30 5080.81 207.00 0.05 0.00 0.00 1 20.00
30 5088.81 235.00 0.05 0.00 0.00 1 20.00
30 5091.81 264.00 0.05 0.00 0.00 1 20.00
30 5095.81 290.00 0.05 0.00 0.00 1 20.00
30 5096.81 320.00 0.05 0.00 0.00 1 20.00
30 5098.81 352.00 0.05 0.00 0.00 1 20.00
30 5091.81 387.00 0.05 0.00 0.00 1 20.00
30 5082.81 420.00 0.05 0.00 0.00 1 20.00
30 5075.81 446.00 0.05 0.00 0.00 1 20.00
30 5064.81 483.00 0.05 0.00 0.00 1 20.00
30 5050.81 512.00 0.05 0.00 0.00 1 20.00
30 5030.81 540.00 0.05 0.00 0.00 1 20.00
30 5002.81 569.00 0.05 0.00 0.00 1 20.00
30 4989.81 115.00 0.05 0.00 0.00 1 20.00
30 4954.81 96.00 0.05 0.00 0.00 1 20.00
30 4915.81 74.00 0.05 0.00 0.00 1 20.00
30 3841.81 372.00 0.05 0.00 0.00 1 20.00
30 3791.81 414.00 0.05 0.00 0.00 1 20.00
30 3741.81 414.00 0.05 0.00 0.00 1 20.00
30 3697.81 390.00 0.05 0.00 0.00 1 20.00
30 3669.81 362.00 0.05 0.00 0.00 1 20.00
30 3640.81 328.00 0.05 0.00 0.00 1 20.00
30 5327.81 308.00 0.05 0.00 0.00 1 20.00
30 5427.81 307.00 0.05 0.00 0.00 1 20.00
30 5533.81 306.00 0.05 0.00 0.00 1 20.00
30 5637.81 306.00 0.05 0.00 0.00 1 20.00
30 5741.81 306.00 0.05 0.00 0.00 1 20.00
30 5845.81 306.00 0.05 0.00 0.00 1 20.00
30 5949.81 306.00 0.05 0.00 0.00 1 20.00
31 6438.25 307.50 0.05 0.00 0.00 1 0.50
31 6471.25 309.50 0.05 0.00 0.00 1 0.50
30 6481.25 354.00 0.05 0.00 0.00 1 20.00
30 6450.25 360.00 0.05 0.00 0.00 1 20.00
30 6427.25 357.00 0.05 0.00 0.00 1 20.00
30 6401.25 339.00 0.05 0.00 0.00 1 20.00
30 6392.25 302.00 0.05 0.00 0.00 1 20.00
30 6395.25 275.00 0.05 0.00 0.00 1 20.00
30 6414.25 258.00 0.05 0.00 0.00 1 20.00
30 6441.25 252.00 0.05 0.00 0.00 1 20.00
30 6488.25 247.00 0.05 0.00 0.00 1 20.00
30 6443.25 251.00 0.05 0.00 0.00 1 20.00
30 6456.25 250.00 0.05 0.00 0.00 1 20.00
30 6477.25 253.00 0.05 0.00 0.00 1 20.00
30 6487.25 265.00 0.05 0.00 0.00 1 20.00
30 6495.25 281.00 0.05 0.00 0.00 1 20.00
30 6499.25 302.00 0.05 0.00 0.00 1 20.00
30 6493.25 322.00 0.05 0.00 0.00 1 20.00
30 6488.25 333.00 0.05 0.00 0.00 1 20.00
30 6490.25 363.00 0.05 0.00 0.00 1 20.00
30 6402.25 245.00 0.05 0.00 0.00 1 20.00
30 6393.25 352.00 0.05 0.00 0.00 1 20.00
30 6412.25 348.00 0.05 0.00 0.00 1 20.00
30 6393.25 319.00 0.05 0.00 0.00 1 20.00
32 6447.75 272.00 0.05 0.00 0.00 1 0.50
30 7578.25 333.00 0.05 0.00 0.00 1 20.00
30 7434.25 278.00 0.05 0.00 0.00 1 20.00
30 7289.25 301.00 0.05 0.00 0.00 1 20.00
30 7127.25 175.00 0.05 0.00 0.00 1 20.00
30 7243.25 453.00 0.05 0.00 0.00 1 20.00
30 7755.25 161.00 0.05 0.00 0.00 1 20.00
30 7953.25 245.00 0.05 0.00 0.00 1 20.00
30 7956.25 277.00 0.05 0.00 0.00 1 20.00
30 7955.25 298.00 0.05 0.00 0.00 1 20.00
30 7953.25 315.00 0.05 0.00 0.00 1 20.00
30 7953.25 337.00 0.05 0.00 0.00 1 20.00
30 7954.25 355.00 0.05 0.00 0.00 1 20.00
30 7954.25 382.00 0.05 0.00 0.00 1 20.00
0 704.00 75.00 0.1 0.00 0.00 0
0 811.00 245.00 0.1 0.00 0.00 0
0 694.00 301.00 0.1 0.00 0.00 0
0 715.00 559.00 0.1 0.00 0.00 0
0 1011.00 123.00 0.10 0.00 0.00 0
0 995.00 480.00 0.10 0.00 0.00 0
0 813.00 367.00 0.10 0.00 0.00 0
0 1260.00 101.00 0.10 -1.13 0.38 0
0 1287.00 119.00 0.10 -1.03 0.48 0
0 1308.00 136.00 0.10 -0.87 0.50 0
0 1329.00 157.00 0.10 -0.83 0.58 0
0 1358.00 180.00 0.10 -0.82 0.62 0
0 1384.00 204.00 0.10 -0.78 0.60 0
0 1419.00 230.00 0.10 -0.94 0.70 0
0 1491.00 289.00 0.10 -0.67 0.54 0
0 1522.00 311.00 0.10 -0.47 0.60 0
0 1554.00 335.00 0.10 -0.53 0.56 0
0 1584.00 360.00 0.10 -0.49 0.58 0
0 1618.00 382.00 0.10 -0.47 0.50 0
0 1643.00 397.00 0.10 -0.39 0.54 0
0 1676.00 424.00 0.10 -0.45 0.40 0
0 1708.00 443.00 0.10 -0.41 0.62 0
1 1862.00 192.00 0.40 0.00 0.00 0
1 1989.00 55.00 0.40 0.00 0.00 0
1 1981.00 303.00 0.40 0.00 0.00 0
1 1866.00 433.00 0.40 0.00 0.00 0
1 1984.00 540.00 0.40 0.00 0.00 0
0 2291.00 640.00 0.10 -1.75 -2.62 0
0 2337.00 643.00 0.10 -1.89 -3.94 0
0 2372.00 645.00 0.10 -2.13 -7.36 0
0 2555.00 188.00 0.10 0.00 0.00 0
0 2601.00 209.00 0.10 0.00 0.00 0
0 2606.00 178.00 0.10 0.00 0.00 0
0 2594.00 420.00 0.10 0.00 0.00 0
0 2621.00 398.00 0.10 0.00 0.00 0
0 2655.00 436.00 0.10 0.00 0.00 0
0 2895.00 274.00 0.10 0.00 0.00 0
0 2874.00 301.00 0.10 0.00 0.00 0
0 2935.00 296.00 0.10 0.00 0.00 0
0 3235.00 230.00 0.10 0.00 0.00 0
0 3277.00 212.00 0.10 0.00 0.00 0
0 3316.00 241.00 0.10 0.00 0.00 0
0 3348.00 266.00 0.10 0.00 0.00 0
0 3376.00 229.00 0.10 0.00 0.00 0
0 3454.00 243.00 0.10 0.00 0.00 0
0 3428.00 265.00 0.10 0.00 0.00 0
0 3463.00 295.00 0.10 0.00 0.00 0
0 3427.00 321.00 0.10 0.00 0.00 0
0 3463.00 356.00 0.10 0.00 0.00 0
0 3417.00 371.00 0.10 0.00 0.00 0
0 3462.00 399.00 0.10 0.00 0.00 0
0 3422.00 417.00 0.10 0.00 0.00 0
0 3451.00 455.00 0.10 0.00 0.00 0
0 3387.00 457.00 0.10 0.00 0.00 0
0 3419.00 476.00 0.10 0.00 0.00 0
0 3341.00 199.00 0.10 0.00 0.00 0
0 3395.00 272.00 0.10 0.00 0.00 0
1 3770.00 299.00 0.40 0.00 0.00 0
1 3962.00 298.00 0.40 0.00 0.00 0
1 4145.00 300.00 0.40 0.00 0.00 0
1 4329.00 300.00 0.40 0.00 0.00 0
1 4513.00 300.00 0.40 0.00 0.00 0
0 4829.00 124.00 0.10 -0.42 0.18 0
0 4889.00 154.00 0.10 -0.58 0.14 0
0 4957.00 198.00 0.10 -0.56 0.30 0
0 4999.00 258.00 0.10 -0.34 0.18 0
0 5014.00 325.00 0.10 -0.56 0.06 0
0 5015.00 388.00 0.10 -0.70 0.10 0
0 4991.00 467.00 0.10 -0.74 -0.14 0
0 4951.00 512.00 0.10 -0.31 -0.24 0
0 4898.00 546.00 0.10 -0.47 -0.34 0
0 4834.00 554.00 0.10 -0.39 -0.20 0
1 5287.00 791.00 0.40 0.00 -2.10 0
0 5246.00 822.00 0.10 0.00 -2.22 0
0 5353.00 796.00 0.10 0.00 -2.66 0
1 5416.00 762.00 0.40 -0.01 -2.04 0
1 5502.00 761.00 0.40 -0.01 -1.80 0
1 5629.00 740.00 0.40 0.01 -1.88 0
1 5708.00 629.00 0.40 0.01 -1.82 0
1 5830.00 648.00 0.40 0.01 -1.76 0
1 5993.00 650.00 0.40 -0.03 -1.78 0
0 5450.00 858.00 0.10 -0.02 -2.64 0
0 5595.00 780.00 0.10 0.02 -1.78 0
0 5642.00 833.00 0.10 0.02 -2.02 0
0 5787.00 851.00 0.10 0.01 -1.14 0
0 5917.00 661.00 0.10 0.01 -1.66 0
0 5994.00 868.00 0.10 0.01 -1.32 0
0 7003.00 313.00 0.10 0.37 0.08 0
0 7840.00 213.00 0.10 -0.49 0.14 0
0 7054.00 216.00 0.10 0.11 0.34 0
0 7134.00 405.00 0.10 -0.15 -0.06 0
0 7198.00 236.00 0.10 0.23 0.26 0
0 7241.00 125.00 0.10 0.03 0.26 0
0 7355.00 487.00 0.10 -0.13 -0.04 0
0 7374.00 356.00 0.10 0.07 0.24 0
0 7425.00 180.00 0.10 0.03 0.24 0
0 7629.00 421.00 0.10 -0.19 0.02 0
0 7623.00 276.00 0.10 -0.29 0.02 0
0 7665.00 151.00 0.10 -0.23 0.14 0
0 7814.00 343.00 0.10 0.31 -0.06 0
0 7889.00 503.00 0.10 0.09 -0.20 0
0 7784.00 101.00 0.10 0.00 0.00 0
0 7717.00 363.00 0.10 -0.50 -0.36 0
0 8036.00 151.00 0.10 0.00 0.00 0
0 7844.00 545.00 0.10 0.08 -0.48 0
0 7646.00 509.00 0.10 -0.14 0.16 0
0 7510.00 117.00 0.10 -0.26 -0.08 0
1 5265.00 964.00 0.40 0.01 -2.40 0
1 5373.00 836.00 0.40 -0.03 -2.20 0
1 5554.00 870.00 0.40 -0.01 -1.70 0
1 5671.00 805.00 0.40 -0.01 -1.84 0
0 5326.00 920.00 0.10 -0.01 -2.10 0
0 5500.00 914.00 0.10 0.05 -2.48 0
0 5558.00 733.00 0.10 -0.09 -2.10 0
0 5741.00 835.00 0.10 -0.03 -1.92 0
0 5674.00 656.00 0.10 0.07 -2.00 0
1 5843.00 855.00 0.10 -0.01 -1.66 0
1 5874.00 713.00 0.10 -0.11 -1.68 0
1 5951.00 753.00 0.10 -0.01 -2.04 0
0 5784.00 689.00 0.10 -0.03 -1.60 0
0 5919.00 882.00 0.10 -0.03 -1.48 0
0 6031.00 773.00 0.10 -0.05 -1.08 0
