104 # sprites
30 4036.00000 434.00000 0.05 0.00000 0.00000 1 20.00000
30 4750.00000 428.00000 0.05 0.00000 0.00000 1 20.00000
30 4709.00000 436.00000 0.05 0.00000 0.00000 1 20.00000
30 4716.00000 407.00000 0.05 0.00000 0.00000 1 20.00000
30 4729.00000 427.00000 0.05 0.00000 0.00000 1 20.00000
30 4755.00000 401.00000 0.05 0.00000 0.00000 1 20.00000
30 4774.00000 431.00000 0.05 0.00000 0.00000 1 20.00000
30 4717.00000 450.00000 0.05 0.00000 0.00000 1 20.00000
30 4664.00000 417.00000 0.05 0.00000 0.00000 1 20.00000
30 4678.00000 384.00000 0.05 0.00000 0.00000 1 20.00000
30 4697.00000 408.00000 0.05 0.00000 0.00000 1 20.00000
30 4726.00000 399.00000 0.05 0.00000 0.00000 1 20.00000
30 4729.00000 377.00000 0.05 0.00000 0.00000 1 20.00000
30 4742.00000 391.00000 0.05 0.00000 0.00000 1 20.00000
30 5409.00000 306.00000 0.05 0.00000 0.00000 1 20.00000
30 5383.00000 305.00000 0.05 0.00000 0.00000 1 20.00000
30 5381.00000 293.00000 0.05 0.00000 0.00000 1 20.00000
30 5385.00000 272.00000 0.05 0.00000 0.00000 1 20.00000
30 5415.00000 277.00000 0.05 0.00000 0.00000 1 20.00000
30 5417.00000 292.00000 0.05 0.00000 0.00000 1 20.00000
30 5322.00000 332.00000 0.05 0.00000 0.00000 1 20.00000
30 5329.00000 301.00000 0.05 0.00000 0.00000 1 20.00000
30 5371.00000 293.00000 0.05 0.00000 0.00000 1 20.00000
30 5383.00000 311.00000 0.05 0.00000 0.00000 1 20.00000
30 5382.00000 317.00000 0.05 0.00000 0.00000 1 20.00000
30 5346.00000 316.00000 0.05 0.00000 0.00000 1 20.00000
30 5342.00000 313.00000 0.05 0.00000 0.00000 1 20.00000
32 6085.50000 119.50000 0.05 0.00000 0.00000 1 0.50000
32 6080.50000 239.50000 0.05 0.00000 0.00000 1 0.50000
32 6078.50000 378.50000 0.05 0.00000 0.00000 1 0.50000
32 6070.50000 482.50000 0.05 0.00000 0.00000 1 0.50000
31 6829.50000 103.50000 0.05 0.00000 0.00000 1 0.50000
31 6833.50000 219.50000 0.05 0.00000 0.00000 1 0.50000
31 6825.50000 324.50000 0.05 0.00000 0.00000 1 0.50000
31 6820.50000 468.50000 0.05 0.00000 0.00000 1 0.50000
50 1370.50000 371.50000 0.10 0.00000 0.00000 0
